id,customer_id,product_id,quantity,sale_price
7858,3387,2269,1,34.0
6886,5683,9805,8,34.0
379,3929,9556,2,89.0
6874,6157,4120,3,61.0
463,9080,9556,4,74.0
5676,3214,755,2,12.0
7407,5683,298,10,3.0
7351,4085,9620,10,64.0
8937,5550,9072,9,73.0
1687,3929,6348,8,27.0
9513,7522,814,1,17.0
3330,4484,2274,7,27.0
7611,3387,3225,3,38.0
3391,160,9965,1,82.0
8784,6329,9860,6,90.0
972,660,9433,2,79.0
5638,7382,4120,5,87.0
1352,257,9072,4,77.0
6346,2470,7316,1,59.0
7052,661,6692,10,21.0
191,2521,4582,1,58.0
7251,9173,2274,7,94.0
3986,4847,2274,6,54.0
3758,3985,8428,10,91.0
2350,4315,755,10,83.0
584,6931,9433,6,22.0
9776,6833,5587,1,99.0
2908,5683,4582,10,24.0
9311,1045,9433,10,23.0
7429,3823,2629,5,79.0
6900,5550,2088,8,57.0
4839,2308,5771,10,49.0
1375,9173,3044,5,25.0
4174,6979,8428,1,20.0
6005,9059,6692,5,56.0
9736,2091,6692,2,2.0
2955,2723,5961,9,4.0
368,9360,2274,8,60.0
3,6329,204,7,43.0
8843,8587,6419,6,3.0
7045,451,4898,3,75.0
8313,2124,6630,3,19.0
1323,9360,9620,1,33.0
7693,3929,8428,6,27.0
6727,629,6419,3,54.0
9768,9080,2346,7,55.0
5015,2761,9805,5,2.0
7303,2761,8428,2,4.0
5183,5611,4582,4,65.0
5687,4085,1657,1,84.0
5304,2736,2886,1,21.0
8724,3633,814,3,40.0
3497,2091,4582,5,9.0
9296,5586,2346,9,17.0
1348,160,4582,6,50.0
871,6329,2088,8,75.0
4961,740,9072,8,44.0
718,2521,9965,4,28.0
4069,2308,4947,10,34.0
6206,1825,1516,1,92.0
8396,8863,2928,4,18.0
369,3214,2088,10,62.0
7553,8458,814,4,65.0
8264,6073,9620,9,48.0
3610,2148,8639,5,45.0
2073,6931,8639,9,47.0
5903,5683,9805,6,6.0
4388,740,204,9,56.0
396,5683,5961,5,9.0
5355,2841,2274,2,34.0
1650,2148,204,1,84.0
4904,5611,8121,6,55.0
1137,6354,5771,4,31.0
427,1585,814,10,66.0
9114,7382,9433,2,89.0
7604,2736,5781,4,12.0
49,9360,5587,1,64.0
4128,257,6419,3,57.0
2373,3214,814,4,79.0
2726,355,5587,9,81.0
3329,716,9860,6,10.0
5927,3823,204,4,94.0
1870,8110,7618,8,30.0
2637,5679,4898,1,17.0
3857,9360,2088,5,53.0
2379,2841,5587,1,73.0
395,7382,7618,4,5.0
9656,8863,4898,4,37.0
3282,3633,2274,6,42.0
5222,6072,2274,1,13.0
5263,1585,4582,3,39.0
1357,1678,6692,9,60.0
7089,451,2088,3,15.0
8246,4975,755,10,93.0
5896,7537,5771,7,39.0
4556,3929,6630,4,86.0
2103,660,1657,10,3.0
767,7938,97,2,72.0
2114,451,4491,2,99.0
6865,7537,1657,7,14.0
1556,4893,8428,7,90.0
183,5619,5961,4,95.0
2918,3135,9805,3,36.0
6406,9670,5961,4,54.0
5704,2841,9072,3,1.0
2827,3134,8428,3,98.0
1767,4315,4898,7,12.0
1831,6833,1263,9,41.0
2877,8458,2346,10,3.0
9626,3135,6692,8,60.0
8414,5619,7618,4,43.0
2895,2736,5771,6,57.0
5163,9173,4582,10,23.0
9090,6833,4898,7,77.0
4132,5550,5771,5,59.0
1653,3010,298,7,50.0
3319,160,7618,8,49.0
3752,1585,9805,1,41.0
9820,9080,2346,6,72.0
6150,716,6419,7,11.0
5036,3316,7316,3,9.0
9882,2951,2928,5,38.0
927,4332,7316,4,89.0
4514,2951,8430,6,74.0
3490,3633,1516,2,29.0
133,3387,4947,7,18.0
5196,804,2928,1,46.0
7561,4484,9125,5,98.0
4259,3256,2346,9,28.0
181,6256,1516,4,75.0
8300,9749,755,7,20.0
7628,2998,9072,4,91.0
9043,5683,5781,7,91.0
854,2736,814,8,70.0
9518,9749,204,1,80.0
5815,6979,7483,2,48.0
3243,7522,9860,9,61.0
5517,4893,8430,7,69.0
6155,2091,1263,5,71.0
5561,2230,4898,2,87.0
2681,4847,5771,3,8.0
5379,4924,2088,5,12.0
2901,5415,4491,4,82.0
7686,7665,2274,5,10.0
8598,6329,8428,8,42.0
3015,7537,137,9,86.0
7030,1678,8121,3,55.0
6649,5619,9072,4,3.0
1056,5550,2928,5,32.0
2442,9080,1263,6,3.0
5001,4847,204,1,23.0
4170,5683,6692,5,77.0
36,451,6797,3,38.0
8908,1045,7483,3,93.0
2595,451,755,9,37.0
982,4924,3225,7,69.0
1909,4893,97,4,28.0
266,8587,204,4,42.0
5648,241,5587,9,3.0
9627,3387,5781,8,65.0
230,6256,298,10,42.0
9251,5679,4582,2,40.0
5205,8110,2750,7,83.0
1966,6073,9125,6,36.0
9368,4952,6630,3,84.0
7886,660,97,3,46.0
1994,9080,2269,8,52.0
5897,4085,9072,10,23.0
2267,2230,9125,2,90.0
6059,4975,4491,9,24.0
9605,9670,9965,8,17.0
8136,6354,7618,8,14.0
4743,7223,137,8,6.0
3407,7187,9433,6,7.0
5208,3256,5781,1,88.0
5845,4484,137,10,8.0
7234,5415,9556,10,84.0
9166,5683,2629,1,8.0
1796,3517,6692,5,8.0
1918,2521,5836,6,40.0
3605,4484,6419,9,39.0
9392,9173,8639,3,98.0
6679,7537,1516,1,66.0
6010,818,7483,3,12.0
4974,8587,755,6,30.0
4667,2841,298,5,94.0
4876,1678,9620,8,46.0
8289,2470,8121,8,12.0
7649,9360,2346,5,8.0
8134,8587,6692,10,16.0
5774,804,7316,8,82.0
670,5683,4947,3,94.0
1018,5415,9620,8,81.0
6742,3387,2886,8,35.0
3651,1585,2886,2,72.0
8024,6256,9965,3,24.0
5807,4484,9620,9,57.0
1961,804,5587,4,20.0
8077,9749,5781,1,20.0
25,8038,9433,4,62.0
3488,7838,4120,1,26.0
5390,7838,4120,3,8.0
8770,241,9433,3,41.0
6615,6354,1263,10,77.0
253,3135,4582,4,43.0
8282,6072,4120,5,50.0
5225,4085,8430,2,44.0
8552,3985,5771,4,49.0
47,2761,2346,7,42.0
7474,2998,4491,10,95.0
1779,2841,4120,8,99.0
6767,629,8121,7,99.0
5180,1825,9965,2,96.0
8677,7838,6348,8,61.0
6707,661,137,3,16.0
5994,2723,6630,7,60.0
4083,2761,9556,5,6.0
4836,2521,97,7,11.0
8828,2308,4491,5,30.0
4695,9749,5771,7,45.0
6804,5161,4947,7,17.0
4107,4990,6419,8,74.0
4406,7665,4491,4,82.0
4208,7187,755,3,31.0
344,5550,5836,10,62.0
2353,2470,2269,9,13.0
9436,6931,9433,3,25.0
6478,6354,4898,8,64.0
6461,451,2336,5,19.0
6132,9059,2088,1,51.0
4349,6833,9433,1,78.0
9914,451,3044,10,36.0
6968,7537,9805,5,19.0
8163,6354,755,5,71.0
4980,3010,9125,5,73.0
